cost_id,shipment_id,location_id,cost_type,cost_amount,currency,billing_date
COST-2023-499,SEI-sea-20231015-001,KMM,freight,212523,JPY,2023-11-30
COST-2023-500,SEI-sea-20231015-001,KMM,expedite,102690,JPY,2023-11-30
COST-2023-501,SEI-road-20231006-001,KMM,freight,204326,JPY,2023-11-30
COST-2023-502,YML-air-20231009-001,HMM,freight,417390,JPY,2023-11-30
COST-2023-503,YML-air-20231009-001,HMM,expedite,183815,JPY,2023-11-30
COST-2023-504,HNL-road-20231014-001,HTB,freight,222726,JPY,2023-11-30
COST-2023-505,HNL-road-20231014-001,HTB,expedite,73905,JPY,2023-11-30
COST-2023-506,HNL-air-20231008-001,HTB,freight,329435,JPY,2023-11-30
COST-2023-507,NPL-air-20231012-001,HTB,freight,531862,JPY,2023-11-30
COST-2023-508,NPL-air-20231012-001,HTB,expedite,203513,JPY,2023-11-30
COST-2023-509,YML-air-20231014-001,STM,freight,565238,JPY,2023-11-30
COST-2023-510,YML-sea-20231015-001,STM,freight,336930,JPY,2023-11-30
COST-2023-511,YML-sea-20231015-001,STM,expedite,134621,JPY,2023-11-30
COST-2023-512,SEI-sea-20231016-001,STM,freight,195331,JPY,2023-11-30
COST-2023-513,SEI-sea-20231016-001,STM,expedite,62096,JPY,2023-11-30
COST-2023-514,HNL-road-20231101-001,KMM,freight,246557,JPY,2023-12-31
COST-2023-515,HNL-road-20231101-001,KMM,expedite,96475,JPY,2023-12-31
COST-2023-516,SEI-sea-20231015-002,KMM,freight,296991,JPY,2023-11-30
COST-2023-517,HNT-air-20231024-001,HTB,freight,609917,JPY,2023-11-30
COST-2023-518,YML-air-20231023-001,SZK,freight,640608,JPY,2023-11-30
COST-2023-519,SEI-sea-20231015-003,HMM,freight,341774,JPY,2023-11-30
COST-2023-520,HNT-air-20231024-002,STM,freight,323808,JPY,2023-11-30
COST-2023-521,HNT-air-20231024-002,STM,expedite,136420,JPY,2023-11-30
COST-2023-522,HNL-air-20231025-001,STM,freight,636066,JPY,2023-11-30
COST-2023-523,YML-road-20231025-001,HTB,freight,255000,JPY,2023-11-30
COST-2023-524,YML-road-20231025-001,HTB,expedite,89137,JPY,2023-11-30
COST-2023-525,SEI-road-20231024-001,HTB,freight,282795,JPY,2023-11-30
COST-2023-526,NPL-sea-20231023-001,HMM,freight,229315,JPY,2023-11-30
COST-2023-527,YML-sea-20231027-001,HMM,freight,170367,JPY,2023-11-30
COST-2023-528,SEI-road-20231022-001,HMM,freight,273311,JPY,2023-11-30
COST-2023-529,HNL-air-20231103-001,KMM,freight,565588,JPY,2023-12-31
COST-2023-530,HNT-air-20231027-001,STM,freight,419261,JPY,2023-11-30
COST-2023-531,NPL-sea-20231109-001,SZK,freight,363119,JPY,2023-12-31
COST-2023-532,NPL-sea-20231109-001,SZK,expedite,127612,JPY,2023-12-31
COST-2023-533,HNL-air-20231031-001,HMM,freight,371630,JPY,2023-11-30
COST-2023-534,SEI-road-20231105-001,HTB,freight,212222,JPY,2023-12-31
COST-2023-535,SEI-road-20231105-001,HTB,expedite,99094,JPY,2023-12-31
COST-2023-536,HNT-road-20231031-001,KMM,freight,136851,JPY,2023-12-31
COST-2023-537,HNL-sea-20231101-001,KMM,freight,131048,JPY,2023-12-31
COST-2023-538,YML-road-20231101-001,KMM,freight,151251,JPY,2023-12-31
COST-2023-539,HNT-sea-20231103-001,SZK,freight,190272,JPY,2023-12-31
COST-2023-540,YML-road-20231115-001,SZK,freight,91690,JPY,2023-12-31
COST-2023-541,YML-road-20231115-001,SZK,expedite,34411,JPY,2023-12-31
COST-2023-542,SEI-sea-20231112-001,SZK,freight,350072,JPY,2023-12-31
COST-2023-543,SEI-road-20231109-001,STM,freight,155898,JPY,2023-12-31
COST-2023-544,SEI-road-20231109-001,STM,expedite,76640,JPY,2023-12-31
COST-2023-545,SEI-air-20231102-001,STM,freight,355897,JPY,2023-12-31
COST-2023-546,HNL-road-20231114-001,KMM,freight,202442,JPY,2023-12-31
COST-2023-547,NPL-sea-20231114-001,KMM,freight,338694,JPY,2023-12-31
COST-2023-548,YML-road-20231111-001,HMM,freight,238769,JPY,2023-12-31
COST-2023-549,YML-road-20231111-001,HMM,expedite,101178,JPY,2023-12-31
COST-2023-550,NPL-air-20231119-001,SZK,freight,526930,JPY,2023-12-31
COST-2023-551,NPL-sea-20231113-001,HTB,freight,314292,JPY,2023-12-31
COST-2023-552,NPL-sea-20231113-001,HTB,expedite,125670,JPY,2023-12-31
COST-2023-553,YML-air-20231118-001,SZK,freight,283891,JPY,2023-12-31
COST-2023-554,NPL-road-20231114-001,STM,freight,213859,JPY,2023-12-31
COST-2023-555,YML-sea-20231119-001,SZK,freight,1461874,JPY,2023-12-31
COST-2023-556,YML-sea-20231119-001,SZK,expedite,487681,JPY,2023-12-31
COST-2023-557,YML-air-20231120-001,HTB,freight,554357,JPY,2023-12-31
COST-2023-558,YML-air-20231120-001,HTB,expedite,261363,JPY,2023-12-31
COST-2023-559,HNL-air-20231119-001,KMM,freight,544745,JPY,2023-12-31
COST-2023-560,NPL-sea-20231120-001,HMM,freight,306283,JPY,2023-12-31
COST-2023-561,NPL-sea-20231120-001,HMM,expedite,112611,JPY,2023-12-31
COST-2023-562,HNT-sea-20231117-001,HMM,freight,285786,JPY,2023-12-31
COST-2023-563,HNL-sea-20231117-001,HMM,freight,255282,JPY,2023-12-31
COST-2023-564,HNL-sea-20231117-001,HMM,expedite,127509,JPY,2023-12-31
COST-2023-565,HNL-road-20231128-001,HTB,freight,690644,JPY,2023-12-31
COST-2023-566,HNL-road-20231128-001,HTB,expedite,326742,JPY,2023-12-31
COST-2023-567,YML-sea-20231125-001,STM,freight,199563,JPY,2023-12-31
COST-2023-568,YML-sea-20231125-001,STM,expedite,96344,JPY,2023-12-31
COST-2023-569,SEI-air-20231123-001,STM,freight,259841,JPY,2023-12-31
COST-2023-570,NPL-air-20231120-001,STM,freight,421082,JPY,2023-12-31
COST-2023-571,HNL-air-20231120-001,HTB,freight,414201,JPY,2023-12-31
COST-2023-572,HNL-air-20231120-001,HTB,expedite,174889,JPY,2023-12-31
COST-2023-573,SEI-air-20231123-002,HTB,freight,508523,JPY,2023-12-31
COST-2023-574,SEI-air-20231123-002,HTB,expedite,170280,JPY,2023-12-31
COST-2024-001,SEI-air-20231130-001,HMM,freight,501762,JPY,2024-01-31
COST-2024-002,SEI-air-20231130-001,HMM,expedite,184434,JPY,2024-01-31
COST-2023-575,YML-sea-20231129-001,SZK,freight,263796,JPY,2023-12-31
COST-2024-003,SEI-air-20231202-001,SZK,freight,428846,JPY,2024-01-31
COST-2023-576,SEI-road-20231129-001,STM,freight,116900,JPY,2023-12-31
COST-2023-577,SEI-road-20231129-001,STM,expedite,56231,JPY,2023-12-31
COST-2023-578,SEI-road-20231127-001,STM,freight,145721,JPY,2023-12-31
COST-2023-579,SEI-road-20231127-001,STM,expedite,55906,JPY,2023-12-31
COST-2023-580,SEI-road-20231125-001,KMM,freight,134019,JPY,2023-12-31
COST-2023-581,HNL-air-20231127-001,STM,freight,684924,JPY,2023-12-31
COST-2024-004,HNT-air-20231203-001,STM,freight,900339,JPY,2024-01-31
COST-2024-005,HNT-air-20231203-001,STM,expedite,306730,JPY,2024-01-31
COST-2023-582,HNL-sea-20231127-001,HMM,freight,374211,JPY,2023-12-31
COST-2023-583,HNL-road-20231127-001,HTB,freight,367880,JPY,2023-12-31
COST-2024-006,HNL-road-20231130-001,SZK,freight,184855,JPY,2024-01-31
COST-2024-007,YML-road-20231210-001,STM,freight,157025,JPY,2024-01-31
COST-2024-008,NPL-air-20231207-001,HTB,freight,489321,JPY,2024-01-31
COST-2024-009,HNT-sea-20231205-001,KMM,freight,321440,JPY,2024-01-31
COST-2024-010,YML-road-20231206-001,HMM,freight,215714,JPY,2024-01-31
COST-2024-011,HNL-road-20231209-001,SZK,freight,171407,JPY,2024-01-31
COST-2024-012,NPL-air-20231213-001,SZK,freight,384486,JPY,2024-01-31
COST-2024-013,HNL-air-20231213-001,STM,freight,580851,JPY,2024-01-31
COST-2024-014,HNL-air-20231213-001,STM,expedite,197017,JPY,2024-01-31
COST-2024-015,SEI-air-20231213-001,HMM,freight,440093,JPY,2024-01-31
COST-2024-016,NPL-sea-20231218-001,HTB,freight,366103,JPY,2024-01-31
COST-2024-017,NPL-sea-20231218-001,HTB,expedite,144857,JPY,2024-01-31
COST-2024-018,SEI-air-20231222-001,STM,freight,548183,JPY,2024-01-31
COST-2024-019,SEI-air-20231222-001,STM,expedite,247419,JPY,2024-01-31
COST-2024-020,SEI-air-20231221-001,SZK,freight,311552,JPY,2024-01-31
COST-2024-021,NPL-sea-20231226-001,SZK,freight,212606,JPY,2024-01-31
COST-2024-022,NPL-sea-20231226-001,SZK,expedite,85551,JPY,2024-01-31
COST-2024-023,YML-air-20231220-001,SZK,freight,442899,JPY,2024-01-31
COST-2024-024,HNL-sea-20231218-001,KMM,freight,220269,JPY,2024-01-31
COST-2024-025,YML-sea-20231218-001,HTB,freight,265870,JPY,2024-01-31
COST-2024-026,HNL-road-20231224-001,HTB,freight,155612,JPY,2024-01-31
COST-2024-027,HNL-road-20231224-001,HTB,expedite,60293,JPY,2024-01-31
COST-2024-028,YML-road-20231219-001,HTB,freight,243792,JPY,2024-01-31
COST-2024-029,NPL-road-20231221-001,HMM,freight,349894,JPY,2024-01-31
COST-2024-030,NPL-road-20231221-001,HMM,expedite,172034,JPY,2024-01-31
COST-2024-031,NPL-sea-20231226-002,SZK,freight,309570,JPY,2024-01-31
COST-2024-032,HNT-sea-20240107-001,SZK,freight,337110,JPY,2024-02-29
COST-2024-033,HNT-sea-20240107-001,SZK,expedite,114295,JPY,2024-02-29
COST-2024-034,HNT-sea-20240101-001,SZK,freight,362986,JPY,2024-02-29
COST-2024-035,YML-sea-20240102-001,STM,freight,168995,JPY,2024-02-29
COST-2024-036,HNL-road-20240109-001,KMM,freight,166905,JPY,2024-02-29
COST-2024-037,NPL-sea-20231230-001,KMM,freight,260937,JPY,2024-01-31
COST-2024-038,HNL-air-20240103-001,HTB,freight,589849,JPY,2024-02-29
COST-2024-039,HNL-air-20240103-002,HMM,freight,329933,JPY,2024-02-29
COST-2024-040,YML-air-20240103-001,HMM,freight,445243,JPY,2024-02-29
COST-2024-041,HNL-air-20240102-001,SZK,freight,474867,JPY,2024-02-29
COST-2024-042,SEI-road-20240105-001,SZK,freight,178837,JPY,2024-02-29
COST-2024-043,YML-road-20240108-001,SZK,freight,220176,JPY,2024-02-29
COST-2024-044,NPL-sea-20240101-001,STM,freight,1265055,JPY,2024-02-29
COST-2024-045,YML-air-20240108-001,HTB,freight,522492,JPY,2024-02-29
COST-2024-046,YML-air-20240108-001,HTB,expedite,198596,JPY,2024-02-29
COST-2024-047,YML-sea-20240106-001,HTB,freight,442103,JPY,2024-02-29
COST-2024-048,YML-sea-20240106-001,HTB,expedite,205210,JPY,2024-02-29
COST-2024-049,HNL-air-20240106-001,HTB,freight,693277,JPY,2024-02-29
COST-2024-050,HNL-air-20240106-001,HTB,expedite,301706,JPY,2024-02-29
COST-2024-051,HNL-air-20240113-001,STM,freight,405771,JPY,2024-02-29
COST-2024-052,HNL-air-20240113-001,STM,expedite,185574,JPY,2024-02-29
COST-2024-053,YML-road-20240113-001,KMM,freight,155705,JPY,2024-02-29
COST-2024-054,HNL-air-20240116-001,KMM,freight,341400,JPY,2024-02-29
COST-2024-055,HNL-air-20240116-001,KMM,expedite,131142,JPY,2024-02-29
COST-2024-056,HNL-sea-20240118-001,KMM,freight,227408,JPY,2024-02-29
COST-2024-057,HNL-sea-20240118-001,KMM,expedite,86455,JPY,2024-02-29
COST-2024-058,YML-air-20240114-001,HTB,freight,559793,JPY,2024-02-29
COST-2024-059,YML-air-20240114-001,HTB,expedite,198876,JPY,2024-02-29
COST-2024-060,SEI-road-20240109-001,HTB,freight,174402,JPY,2024-02-29
COST-2024-061,HNL-air-20240107-001,HTB,freight,409688,JPY,2024-02-29
COST-2024-062,NPL-road-20240107-001,HMM,freight,278180,JPY,2024-02-29
COST-2024-063,HNL-air-20240124-001,KMM,freight,526302,JPY,2024-02-29
COST-2024-064,HNL-air-20240124-001,KMM,expedite,174050,JPY,2024-02-29
COST-2024-065,YML-air-20240118-001,KMM,freight,427103,JPY,2024-02-29
COST-2024-066,SEI-sea-20240125-001,KMM,freight,233322,JPY,2024-02-29
COST-2024-067,SEI-sea-20240125-001,KMM,expedite,92309,JPY,2024-02-29
COST-2024-068,YML-road-20240119-001,STM,freight,196764,JPY,2024-02-29
COST-2024-069,NPL-air-20240124-001,SZK,freight,412661,JPY,2024-02-29
COST-2024-070,NPL-air-20240123-001,HMM,freight,342870,JPY,2024-02-29
COST-2024-071,HNT-road-20240120-001,HMM,freight,209095,JPY,2024-02-29
COST-2024-072,YML-air-20240119-001,HTB,freight,385447,JPY,2024-02-29
COST-2024-073,YML-sea-20240126-001,SZK,freight,237433,JPY,2024-02-29
COST-2024-074,YML-sea-20240126-001,SZK,expedite,102516,JPY,2024-02-29
COST-2024-075,NPL-air-20240121-001,SZK,freight,488770,JPY,2024-02-29
COST-2024-076,HNT-road-20240131-001,KMM,freight,184562,JPY,2024-02-29
COST-2024-077,HNT-road-20240131-001,KMM,expedite,88003,JPY,2024-02-29
COST-2024-078,SEI-road-20240124-001,KMM,freight,184644,JPY,2024-02-29
COST-2024-079,YML-air-20240126-001,KMM,freight,380594,JPY,2024-02-29
COST-2024-080,HNT-air-20240128-001,STM,freight,391282,JPY,2024-02-29
COST-2024-081,SEI-road-20240126-001,STM,freight,191137,JPY,2024-02-29
COST-2024-082,SEI-air-20240126-001,STM,freight,594917,JPY,2024-02-29
COST-2024-083,HNT-road-20240206-001,HMM,freight,215774,JPY,2024-03-31
COST-2024-084,HNT-road-20240206-001,HMM,expedite,88509,JPY,2024-03-31
COST-2024-085,NPL-road-20240205-001,HMM,freight,226507,JPY,2024-03-31
COST-2024-086,NPL-road-20240205-001,HMM,expedite,91645,JPY,2024-03-31
COST-2024-087,HNT-air-20240204-001,SZK,freight,322638,JPY,2024-03-31
COST-2024-088,SEI-road-20240212-001,SZK,freight,248611,JPY,2024-03-31
COST-2024-089,SEI-road-20240212-001,SZK,expedite,112502,JPY,2024-03-31
COST-2024-090,SEI-road-20240130-001,HTB,freight,189472,JPY,2024-02-29
COST-2024-091,SEI-sea-20240130-001,HTB,freight,251887,JPY,2024-02-29
COST-2024-092,YML-air-20240129-001,HTB,freight,523198,JPY,2024-02-29
COST-2024-093,SEI-sea-20240204-001,STM,freight,323960,JPY,2024-03-31
COST-2024-094,SEI-sea-20240204-001,STM,expedite,126721,JPY,2024-03-31
COST-2024-095,HNL-air-20240201-001,STM,freight,487195,JPY,2024-03-31
COST-2024-096,NPL-air-20240201-001,STM,freight,320264,JPY,2024-03-31
COST-2024-097,SEI-road-20240204-001,KMM,freight,114998,JPY,2024-03-31
COST-2024-098,HNL-air-20240201-002,KMM,freight,357005,JPY,2024-03-31
COST-2024-099,HNT-air-20240209-001,KMM,freight,499923,JPY,2024-03-31
COST-2024-100,HNT-air-20240209-001,KMM,expedite,178604,JPY,2024-03-31
COST-2024-101,SEI-air-20240201-001,HMM,freight,530916,JPY,2024-03-31
COST-2024-102,YML-road-20240207-001,HMM,freight,207642,JPY,2024-03-31
COST-2024-103,HNL-sea-20240218-001,SZK,freight,224172,JPY,2024-03-31
COST-2024-104,HNL-sea-20240218-001,SZK,expedite,67333,JPY,2024-03-31
COST-2024-105,HNT-road-20240210-001,SZK,freight,370738,JPY,2024-03-31
COST-2024-106,HNT-road-20240210-001,SZK,expedite,120824,JPY,2024-03-31
COST-2024-107,HNT-air-20240206-001,SZK,freight,640549,JPY,2024-03-31
COST-2024-108,NPL-air-20240213-001,STM,freight,328669,JPY,2024-03-31
COST-2024-109,NPL-air-20240213-001,STM,expedite,120750,JPY,2024-03-31
COST-2024-110,HNL-air-20240210-001,KMM,freight,553630,JPY,2024-03-31
COST-2024-111,YML-sea-20240212-001,HTB,freight,216896,JPY,2024-03-31
COST-2024-112,YML-sea-20240212-001,HTB,expedite,65656,JPY,2024-03-31
COST-2024-113,YML-road-20240215-001,HTB,freight,160629,JPY,2024-03-31
COST-2024-114,YML-road-20240215-001,HTB,expedite,61245,JPY,2024-03-31
COST-2024-115,NPL-sea-20240215-001,HMM,freight,276966,JPY,2024-03-31
COST-2024-116,HNT-sea-20240214-001,HMM,freight,237463,JPY,2024-03-31
COST-2024-117,NPL-sea-20240218-001,STM,freight,218783,JPY,2024-03-31
COST-2024-118,NPL-sea-20240218-001,STM,expedite,69390,JPY,2024-03-31
COST-2024-119,SEI-air-20240221-001,SZK,freight,300816,JPY,2024-03-31
COST-2024-120,SEI-air-20240221-001,SZK,expedite,148804,JPY,2024-03-31
COST-2024-121,NPL-road-20240213-001,SZK,freight,146046,JPY,2024-03-31
COST-2024-122,YML-road-20240222-001,SZK,freight,215629,JPY,2024-03-31
COST-2024-123,YML-road-20240222-001,SZK,expedite,98530,JPY,2024-03-31
COST-2024-124,YML-air-20240217-001,STM,freight,608252,JPY,2024-03-31
COST-2024-125,NPL-road-20240218-001,STM,freight,383409,JPY,2024-03-31
COST-2024-126,NPL-road-20240223-001,HTB,freight,660434,JPY,2024-03-31
COST-2024-127,NPL-air-20240215-001,HTB,freight,1014946,JPY,2024-03-31
COST-2024-128,HNL-road-20240224-001,HTB,freight,118688,JPY,2024-03-31
COST-2024-129,HNL-road-20240224-001,HTB,expedite,44815,JPY,2024-03-31
COST-2024-130,NPL-road-20240302-001,KMM,freight,137398,JPY,2024-04-30
COST-2024-131,NPL-road-20240302-001,KMM,expedite,60617,JPY,2024-04-30
COST-2024-132,SEI-sea-20240229-001,STM,freight,286297,JPY,2024-04-30
COST-2024-133,SEI-sea-20240229-001,STM,expedite,126413,JPY,2024-04-30
COST-2024-134,YML-sea-20240226-001,STM,freight,336484,JPY,2024-03-31
COST-2024-135,NPL-air-20240223-001,HMM,freight,502400,JPY,2024-03-31
COST-2024-136,SEI-air-20240302-001,SZK,freight,427973,JPY,2024-04-30
COST-2024-137,YML-road-20240302-001,SZK,freight,168533,JPY,2024-04-30
COST-2024-138,YML-road-20240302-001,SZK,expedite,52010,JPY,2024-04-30
COST-2024-139,HNL-road-20240226-001,KMM,freight,125255,JPY,2024-03-31
COST-2024-140,SEI-sea-20240301-001,HTB,freight,169758,JPY,2024-04-30
COST-2024-141,HNT-sea-20240314-001,SZK,freight,178289,JPY,2024-04-30
COST-2024-142,SEI-air-20240304-001,HMM,freight,442433,JPY,2024-04-30
COST-2024-143,SEI-air-20240304-001,HMM,expedite,218387,JPY,2024-04-30
COST-2024-144,YML-air-20240307-001,SZK,freight,861403,JPY,2024-04-30
COST-2024-145,NPL-air-20240304-001,SZK,freight,649713,JPY,2024-04-30
COST-2024-146,YML-road-20240306-001,SZK,freight,600717,JPY,2024-04-30
COST-2024-147,HNT-sea-20240304-001,STM,freight,316166,JPY,2024-04-30
COST-2024-148,YML-road-20240319-001,KMM,freight,90079,JPY,2024-04-30
COST-2024-149,NPL-air-20240310-001,KMM,freight,345542,JPY,2024-04-30
COST-2024-150,NPL-road-20240303-001,KMM,freight,224641,JPY,2024-04-30
COST-2024-151,YML-sea-20240319-001,HMM,freight,384730,JPY,2024-04-30
COST-2024-152,YML-sea-20240319-001,HMM,expedite,135197,JPY,2024-04-30
COST-2024-153,HNT-sea-20240315-001,HTB,freight,262739,JPY,2024-04-30
COST-2024-154,NPL-road-20240318-001,HTB,freight,104190,JPY,2024-04-30
COST-2024-155,NPL-road-20240318-001,HTB,expedite,49664,JPY,2024-04-30
COST-2024-156,HNL-air-20240314-001,HTB,freight,449079,JPY,2024-04-30
COST-2024-157,NPL-air-20240316-001,SZK,freight,404442,JPY,2024-04-30
COST-2024-158,NPL-air-20240316-001,SZK,expedite,123359,JPY,2024-04-30
COST-2024-159,SEI-air-20240314-001,KMM,freight,400137,JPY,2024-04-30
COST-2024-160,NPL-sea-20240326-001,STM,freight,394792,JPY,2024-04-30
COST-2024-161,NPL-sea-20240326-001,STM,expedite,147428,JPY,2024-04-30
COST-2024-162,HNL-air-20240320-001,HTB,freight,412090,JPY,2024-04-30
COST-2024-163,NPL-road-20240320-001,HTB,freight,146384,JPY,2024-04-30
COST-2024-164,NPL-sea-20240320-001,HTB,freight,295001,JPY,2024-04-30
COST-2024-165,HNL-air-20240325-001,HMM,freight,375582,JPY,2024-04-30
COST-2024-166,HNL-air-20240325-001,HMM,expedite,173169,JPY,2024-04-30
COST-2024-167,HNT-air-20240327-001,STM,freight,561458,JPY,2024-04-30
COST-2024-168,YML-air-20240321-001,KMM,freight,491432,JPY,2024-04-30
COST-2024-169,SEI-air-20240328-001,KMM,freight,353822,JPY,2024-04-30
COST-2024-170,YML-sea-20240326-001,SZK,freight,315678,JPY,2024-04-30
COST-2024-171,HNL-air-20240330-001,HTB,freight,300954,JPY,2024-04-30
COST-2024-172,HNL-air-20240330-001,HTB,expedite,106673,JPY,2024-04-30
COST-2024-173,YML-air-20240328-001,HTB,freight,330917,JPY,2024-04-30
COST-2024-174,HNT-sea-20240405-001,HMM,freight,275247,JPY,2024-05-31
COST-2024-175,HNT-sea-20240405-001,HMM,expedite,85420,JPY,2024-05-31
COST-2024-176,HNT-sea-20240328-001,SZK,freight,354506,JPY,2024-04-30
COST-2024-177,HNL-sea-20240329-001,SZK,freight,318847,JPY,2024-04-30
COST-2024-178,NPL-air-20240329-001,SZK,freight,550495,JPY,2024-04-30
COST-2024-179,NPL-sea-20240409-001,STM,freight,478002,JPY,2024-05-31
COST-2024-180,NPL-sea-20240409-001,STM,expedite,155029,JPY,2024-05-31
COST-2024-181,HNT-sea-20240401-001,KMM,freight,207193,JPY,2024-05-31
COST-2024-182,YML-road-20240405-001,KMM,freight,112137,JPY,2024-05-31
COST-2024-183,NPL-air-20240412-001,KMM,freight,439183,JPY,2024-05-31
COST-2024-184,NPL-air-20240412-001,KMM,expedite,149473,JPY,2024-05-31
COST-2024-185,NPL-sea-20240405-001,STM,freight,1357569,JPY,2024-05-31
COST-2024-186,NPL-air-20240410-001,HTB,freight,1059935,JPY,2024-05-31
COST-2024-187,NPL-air-20240410-001,HTB,expedite,369089,JPY,2024-05-31
COST-2024-188,NPL-road-20240406-001,HTB,freight,171057,JPY,2024-05-31
COST-2024-189,HNL-air-20240409-001,HTB,freight,558161,JPY,2024-05-31
COST-2024-190,HNL-air-20240409-001,HTB,expedite,180507,JPY,2024-05-31
COST-2024-191,HNL-sea-20240410-001,HTB,freight,237419,JPY,2024-05-31
COST-2024-192,HNL-sea-20240414-001,STM,freight,245192,JPY,2024-05-31
COST-2024-193,HNL-sea-20240414-001,STM,expedite,80846,JPY,2024-05-31
COST-2024-194,NPL-sea-20240409-002,STM,freight,376171,JPY,2024-05-31
COST-2024-195,SEI-sea-20240409-001,HMM,freight,334971,JPY,2024-05-31
COST-2024-196,NPL-air-20240419-001,SZK,freight,425874,JPY,2024-05-31
COST-2024-197,YML-air-20240416-001,HTB,freight,422242,JPY,2024-05-31
COST-2024-198,HNL-road-20240410-001,HTB,freight,177994,JPY,2024-05-31
COST-2024-199,SEI-air-20240421-001,KMM,freight,333330,JPY,2024-05-31
COST-2024-200,YML-air-20240412-001,KMM,freight,313429,JPY,2024-05-31
COST-2024-201,NPL-air-20240420-001,STM,freight,645796,JPY,2024-05-31
COST-2024-202,NPL-air-20240420-001,STM,expedite,194824,JPY,2024-05-31
COST-2024-203,HNL-road-20240417-001,HMM,freight,174772,JPY,2024-05-31
COST-2024-204,NPL-sea-20240417-001,HMM,freight,213532,JPY,2024-05-31
COST-2024-205,SEI-air-20240421-002,HMM,freight,335613,JPY,2024-05-31
COST-2024-206,YML-road-20240501-001,SZK,freight,145667,JPY,2024-06-30
COST-2024-207,NPL-air-20240501-001,SZK,freight,440143,JPY,2024-06-30
COST-2024-208,NPL-air-20240501-001,SZK,expedite,178121,JPY,2024-06-30
COST-2024-209,SEI-sea-20240421-001,SZK,freight,339183,JPY,2024-05-31
COST-2024-210,YML-road-20240505-001,SZK,freight,192861,JPY,2024-06-30
COST-2024-211,YML-road-20240505-001,SZK,expedite,62572,JPY,2024-06-30
COST-2024-212,HNT-road-20240503-001,SZK,freight,124467,JPY,2024-06-30
COST-2024-213,HNT-sea-20240430-001,SZK,freight,395273,JPY,2024-06-30
COST-2024-214,YML-road-20240425-001,STM,freight,157832,JPY,2024-05-31
COST-2024-215,HNT-sea-20240504-001,STM,freight,310727,JPY,2024-06-30
COST-2024-216,HNT-sea-20240504-001,STM,expedite,115356,JPY,2024-06-30
COST-2024-217,NPL-road-20240425-001,KMM,freight,167444,JPY,2024-05-31
COST-2024-218,SEI-sea-20240428-001,HTB,freight,316329,JPY,2024-05-31
COST-2024-219,SEI-air-20240427-001,HMM,freight,348438,JPY,2024-05-31
COST-2024-220,SEI-air-20240427-001,HMM,expedite,147574,JPY,2024-05-31
COST-2024-221,SEI-road-20240508-001,SZK,freight,218559,JPY,2024-06-30
COST-2024-222,SEI-road-20240508-001,SZK,expedite,66948,JPY,2024-06-30
COST-2024-223,HNT-road-20240507-001,STM,freight,264987,JPY,2024-06-30
COST-2024-224,HNT-road-20240507-001,STM,expedite,97175,JPY,2024-06-30
COST-2024-225,HNL-sea-20240517-001,KMM,freight,241094,JPY,2024-06-30
COST-2024-226,HNL-sea-20240517-001,KMM,expedite,87982,JPY,2024-06-30
COST-2024-227,HNT-air-20240501-001,HTB,freight,276207,JPY,2024-06-30
COST-2024-228,SEI-road-20240501-001,HTB,freight,148799,JPY,2024-06-30
COST-2024-229,SEI-air-20240503-001,HTB,freight,566777,JPY,2024-06-30
COST-2024-230,SEI-sea-20240506-001,HMM,freight,275006,JPY,2024-06-30
COST-2024-231,YML-road-20240502-001,HMM,freight,214733,JPY,2024-06-30
COST-2024-232,NPL-sea-20240507-001,HMM,freight,323660,JPY,2024-06-30
COST-2024-233,HNL-road-20240511-001,HTB,freight,127123,JPY,2024-06-30
COST-2024-234,NPL-air-20240514-001,HTB,freight,513234,JPY,2024-06-30
COST-2024-235,YML-sea-20240513-001,HMM,freight,341857,JPY,2024-06-30
COST-2024-236,SEI-road-20240514-001,STM,freight,119423,JPY,2024-06-30
COST-2024-237,SEI-road-20240514-001,STM,expedite,55077,JPY,2024-06-30
COST-2024-238,HNL-sea-20240512-001,SZK,freight,421048,JPY,2024-06-30
COST-2024-239,HNT-air-20240517-001,KMM,freight,683720,JPY,2024-06-30
COST-2024-240,NPL-air-20240516-001,STM,freight,611096,JPY,2024-06-30
COST-2024-241,SEI-sea-20240516-001,STM,freight,473060,JPY,2024-06-30
COST-2024-242,HNL-air-20240520-001,STM,freight,708744,JPY,2024-06-30
COST-2024-243,HNL-air-20240520-001,STM,expedite,287789,JPY,2024-06-30
COST-2024-244,HNL-road-20240522-001,HTB,freight,930388,JPY,2024-06-30
COST-2024-245,HNL-road-20240522-001,HTB,expedite,392841,JPY,2024-06-30
COST-2024-246,YML-sea-20240529-001,SZK,freight,510676,JPY,2024-06-30
COST-2024-247,NPL-air-20240522-001,SZK,freight,673642,JPY,2024-06-30
COST-2024-248,YML-air-20240520-001,STM,freight,642051,JPY,2024-06-30
COST-2024-249,NPL-road-20240516-001,SZK,freight,268289,JPY,2024-06-30
COST-2024-250,NPL-sea-20240518-001,HMM,freight,197323,JPY,2024-06-30
COST-2024-251,NPL-road-20240520-001,HTB,freight,190782,JPY,2024-06-30
COST-2024-252,HNT-road-20240523-001,HTB,freight,156944,JPY,2024-06-30
COST-2024-253,HNT-road-20240523-001,HTB,expedite,68944,JPY,2024-06-30
COST-2024-254,HNT-road-20240522-001,KMM,freight,173813,JPY,2024-06-30
