order_id,line_number,product_id,quantity,pricing_date,selling_price_ex_tax,line_total_incl_tax
ORD-000536,1,ENP-ENP1,37,2024-04-01,5068512,206288438.4
ORD-000537,1,PSP-YF7,24,2024-04-01,3870500,102181200.00000001
ORD-000538,1,HDE-ZC1,3,2024-04-05,4146964,13684981.200000001
ORD-000538,2,VZL-RV3,4,2024-04-05,2948952,12975388.8
ORD-000539,1,FRD-GB5,2,2024-04-06,2856797,6284953.4
ORD-000539,2,NOE-JG4,7,2024-04-06,2948952,22706930.400000002
ORD-000540,1,SWN-RP6,2,2024-04-06,3317571,7298656.2
ORD-000540,2,FRD-GB5,2,2024-04-06,2856797,6284953.4
ORD-000541,1,FRD-GB5,1,2024-04-09,2856797,3142476.7
ORD-000541,2,ZRV-RZ3,1,2024-04-09,2764642,3041106.2
ORD-000541,3,NOE-JG4,1,2024-04-09,2948952,3243847.2
ORD-000542,1,VZL-RV3,1,2024-04-10,2948952,3243847.2
ORD-000542,2,ZRV-RZ3,2,2024-04-10,2764642,6082212.4
ORD-000543,1,ZRV-RZ3,4,2024-04-11,2764642,12164424.8
ORD-000544,1,HDE-ZC1,3,2024-04-13,4146964,13684981.200000001
ORD-000544,2,SWN-RP6,5,2024-04-13,3317571,18246640.5
ORD-000545,1,FIT-GR3,1,2024-04-14,2182612,2400873.2
ORD-000545,2,SWN-RP6,3,2024-04-14,3317571,10947984.3
ORD-000546,1,ENP-ENP1,5,2024-04-15,5068512,27876816.000000004
ORD-000546,2,PRO-ZC5,8,2024-04-15,5990059,52712519.2
ORD-000547,1,NOE-JG4,4,2024-04-19,2948952,12975388.8
ORD-000547,2,VZL-RV3,4,2024-04-19,2948952,12975388.8
ORD-000548,1,FRD-GB5,5,2024-04-21,2856797,15712383.500000002
ORD-000548,2,HDE-ZC1,1,2024-04-21,4146964,4561660.4
ORD-000549,1,ZRV-RZ3,1,2024-04-21,2764642,3041106.2
ORD-000549,2,HDE-ZC1,1,2024-04-21,4146964,4561660.4
ORD-000549,3,VZL-RV3,1,2024-04-21,2948952,3243847.2
ORD-000550,1,HDE-ZC1,1,2024-04-22,4146964,4561660.4
ORD-000550,2,NOE-JG4,1,2024-04-22,2948952,3243847.2
ORD-000551,1,ZRV-RZ3,2,2024-04-22,2764642,6082212.4
ORD-000552,1,NOE-JG4,2,2024-04-26,2948952,6487694.4
ORD-000552,2,FRD-GB5,1,2024-04-26,2856797,3142476.7
ORD-000553,1,SWN-RP6,6,2024-04-27,3317571,21895968.6
ORD-000554,1,VZL-RV3,1,2024-04-27,2948952,3243847.2
ORD-000554,2,NOE-JG4,1,2024-04-27,2948952,3243847.2
ORD-000555,1,HDE-ZC1,10,2024-04-29,4146964,45616604.0
ORD-000556,1,VZL-RV3,7,2024-05-01,2948952,22706930.400000002
ORD-000556,2,FRD-GB5,3,2024-05-01,2856797,9427430.100000001
ORD-000557,1,FRD-GB5,3,2024-05-06,2856797,9427430.100000001
ORD-000558,1,VZL-RV3,1,2024-05-06,2948952,3243847.2
ORD-000558,2,FRD-GB5,1,2024-05-06,2856797,3142476.7
ORD-000558,3,FIT-GR3,1,2024-05-06,2303869,2534255.9000000004
ORD-000559,1,NOE-JG4,2,2024-05-07,2948952,6487694.4
ORD-000560,1,HDE-ZC1,7,2024-05-07,4146964,31931622.8
ORD-000561,1,ZRV-RZ3,3,2024-05-08,2764642,9123318.600000001
ORD-000561,2,FRD-GB5,3,2024-05-08,2856797,9427430.100000001
ORD-000561,3,SWN-RP6,2,2024-05-08,3317571,7298656.2
ORD-000562,1,PLT-YF3,10,2024-05-14,4792047,52712517.00000001
ORD-000562,2,RDG-YF6,14,2024-05-14,5344976,82312630.4
ORD-000562,3,PRO-ZC5,10,2024-05-14,5990059,65890649.00000001
ORD-000563,1,PSP-YF7,23,2024-05-14,3870500,97923650.00000001
ORD-000563,2,ACD-CV1,5,2024-05-14,3778345,20780897.5
ORD-000563,3,PLT-YF3,5,2024-05-14,4792047,26356258.500000004
ORD-000564,1,RDG-YF6,9,2024-05-15,5344976,52915262.400000006
ORD-000564,2,PSP-YF7,6,2024-05-15,3870500,25545300.000000004
ORD-000564,3,ODY-RC1,5,2024-05-15,4146964,22808302.0
ORD-000565,1,SWN-RP6,5,2024-05-16,3317571,18246640.5
ORD-000565,2,NOE-JG4,2,2024-05-16,2948952,6487694.4
ORD-000566,1,NOE-JG4,1,2024-05-16,2948952,3243847.2
ORD-000566,2,SWN-RP6,1,2024-05-16,3317571,3649328.1
ORD-000566,3,ZRV-RZ3,4,2024-05-16,2764642,12164424.8
ORD-000567,1,HDE-ZC1,1,2024-05-16,4146964,4561660.4
ORD-000567,2,SWN-RP6,1,2024-05-16,3317571,3649328.1
ORD-000568,1,FIT-GR3,2,2024-05-17,2303869,5068511.800000001
ORD-000568,2,FRD-GB5,6,2024-05-17,2856797,18854860.200000003
ORD-000569,1,FRD-GB5,1,2024-05-20,2856797,3142476.7
ORD-000569,2,ZRV-RZ3,2,2024-05-20,2764642,6082212.4
ORD-000570,1,NOE-JG4,4,2024-05-22,2948952,12975388.8
ORD-000571,1,HDE-ZC1,3,2024-05-23,4146964,13684981.200000001
ORD-000572,1,HDE-ZC1,1,2024-05-25,4146964,4561660.4
ORD-000573,1,HDE-ZC1,2,2024-05-25,4146964,9123320.8
ORD-000573,2,VZL-RV3,2,2024-05-25,2948952,6487694.4
ORD-000573,3,SWN-RP6,1,2024-05-25,3317571,3649328.1
ORD-000574,1,ZRV-RZ3,8,2024-05-30,2764642,24328849.6
ORD-000574,2,VZL-RV3,1,2024-05-30,2948952,3243847.2
ORD-000575,1,HDE-ZC1,8,2024-05-30,4146964,36493283.2
ORD-000576,1,VZL-RV3,8,2024-06-01,2948952,25950777.6
ORD-000577,1,FIT-GR3,8,2024-06-02,2303869,20274047.200000003
ORD-000578,1,FRD-GB5,2,2024-06-02,2856797,6284953.4
ORD-000578,2,NOE-JG4,1,2024-06-02,2948952,3243847.2
ORD-000578,3,SWN-RP6,1,2024-06-02,3317571,3649328.1
ORD-000579,1,NOE-JG4,2,2024-06-04,2948952,6487694.4
ORD-000579,2,FRD-GB5,4,2024-06-04,2856797,12569906.8
ORD-000580,1,SWN-RP6,6,2024-06-08,3317571,21895968.6
ORD-000581,1,VZL-RV3,9,2024-06-11,2948952,29194624.8
ORD-000582,1,FIT-GR3,1,2024-06-11,2303869,2534255.9000000004
ORD-000582,2,ZRV-RZ3,5,2024-06-11,2764642,15205531.000000002
ORD-000583,1,ZRV-RZ3,9,2024-06-12,2764642,27369955.8
ORD-000584,1,NOE-JG4,6,2024-06-13,2948952,19463083.200000003
ORD-000585,1,FIT-GR3,9,2024-06-16,2303869,22808303.1
ORD-000586,1,FRD-GB5,3,2024-06-17,2856797,9427430.100000001
ORD-000587,1,FRD-GB5,9,2024-06-18,2856797,28282290.3
ORD-000588,1,ZRV-RZ3,1,2024-06-19,2764642,3041106.2
ORD-000588,2,FIT-GR3,1,2024-06-19,2303869,2534255.9000000004
ORD-000588,3,NOE-JG4,1,2024-06-19,2948952,3243847.2
ORD-000589,1,HDE-ZC1,1,2024-06-23,4146964,4561660.4
ORD-000589,2,FRD-GB5,1,2024-06-23,2856797,3142476.7
ORD-000590,1,FIT-GR3,3,2024-06-25,2303869,7602767.7
ORD-000590,2,FRD-GB5,5,2024-06-25,2856797,15712383.500000002
ORD-000591,1,ZRV-RZ3,1,2024-06-27,2764642,3041106.2
ORD-000592,1,SWN-RP6,2,2024-06-28,3317571,7298656.2
ORD-000592,2,VZL-RV3,1,2024-06-28,2948952,3243847.2
ORD-000592,3,ZRV-RZ3,1,2024-06-28,2764642,3041106.2
ORD-000593,1,VZL-RV3,1,2024-06-30,2948952,3243847.2
ORD-000593,2,ZRV-RZ3,1,2024-06-30,2764642,3041106.2
ORD-000593,3,SWN-RP6,1,2024-06-30,3317571,3649328.1
ORD-000594,1,ENP-ENP1,31,2024-07-01,5068512,172836259.20000002
ORD-000595,1,PLT-YF3,5,2024-07-01,4792047,26356258.500000004
ORD-000595,2,ACD-CV1,14,2024-07-01,3778345,58186513.00000001
ORD-000595,3,PSP-YF7,5,2024-07-01,3870500,21287750.0
ORD-000596,1,PSP-YF7,12,2024-07-01,3870500,51090600.00000001
ORD-000596,2,ODY-RC1,5,2024-07-01,4146964,22808302.0
ORD-000596,3,CRV-RT5,5,2024-07-01,3501881,19260345.5
ORD-000596,4,RDG-YF6,5,2024-07-01,5344976,29397368.000000004
ORD-000597,1,SWN-RP6,4,2024-07-03,3142962,13829032.8
ORD-000597,2,ZRV-RZ3,1,2024-07-03,2764642,3041106.2
ORD-000598,1,VZL-RV3,3,2024-07-03,2948952,9731541.600000001
ORD-000598,2,SWN-RP6,1,2024-07-03,3142962,3457258.2
ORD-000599,1,NOE-JG4,4,2024-07-05,2948952,12975388.8
ORD-000600,1,FIT-GR3,3,2024-07-07,2303869,7602767.7
ORD-000600,2,NOE-JG4,1,2024-07-07,2948952,3243847.2
ORD-000600,3,HDE-ZC1,1,2024-07-07,4146964,4561660.4
ORD-000601,1,FRD-GB5,9,2024-07-10,2856797,28282290.3
ORD-000602,1,HDE-ZC1,9,2024-07-12,4146964,41054943.6
ORD-000603,1,FRD-GB5,2,2024-07-13,2856797,6284953.4
ORD-000603,2,NOE-JG4,1,2024-07-13,2948952,3243847.2
ORD-000603,3,FIT-GR3,1,2024-07-13,2303869,2534255.9000000004
ORD-000604,1,HDE-ZC1,2,2024-07-15,4146964,9123320.8
ORD-000604,2,SWN-RP6,3,2024-07-15,3142962,10371774.600000001
ORD-000605,1,HDE-ZC1,2,2024-07-16,4146964,9123320.8
ORD-000605,2,FRD-GB5,4,2024-07-16,2856797,12569906.8
ORD-000605,3,VZL-RV3,2,2024-07-16,2948952,6487694.4
ORD-000606,1,FRD-GB5,1,2024-07-19,2856797,3142476.7
ORD-000606,2,NOE-JG4,4,2024-07-19,2948952,12975388.8
ORD-000606,3,FIT-GR3,3,2024-07-19,2303869,7602767.7
ORD-000607,1,ZRV-RZ3,2,2024-07-21,2764642,6082212.4
ORD-000607,2,VZL-RV3,1,2024-07-21,2948952,3243847.2
ORD-000608,1,VZL-RV3,10,2024-07-23,2948952,32438472.000000004
ORD-000609,1,SWN-RP6,4,2024-07-23,3142962,13829032.8
ORD-000610,1,SWN-RP6,4,2024-07-24,3142962,13829032.8
ORD-000611,1,SWN-RP6,3,2024-07-28,3142962,10371774.600000001
ORD-000611,2,FRD-GB5,4,2024-07-28,2856797,12569906.8
ORD-000612,1,FRD-GB5,1,2024-07-30,2856797,3142476.7
ORD-000612,2,NOE-JG4,1,2024-07-30,2948952,3243847.2
ORD-000613,1,ZRV-RZ3,5,2024-07-30,2764642,15205531.000000002
ORD-000614,1,FIT-GR3,10,2024-07-30,2303869,25342559.000000004
ORD-000615,1,FRD-GB5,3,2024-08-01,2856797,9427430.100000001
ORD-000615,2,SWN-RP6,3,2024-08-01,3317571,10947984.3
ORD-000616,1,FIT-GR3,8,2024-08-04,2303869,20274047.200000003
ORD-000617,1,SWN-RP6,7,2024-08-05,3317571,25545296.700000003
ORD-000618,1,FIT-GR3,4,2024-08-06,2303869,10137023.600000001
ORD-000618,2,FRD-GB5,2,2024-08-06,2856797,6284953.4
ORD-000618,3,SWN-RP6,1,2024-08-06,3317571,3649328.1
ORD-000619,1,FIT-GR3,1,2024-08-08,2303869,2534255.9000000004
ORD-000620,1,HDE-ZC1,9,2024-08-10,4146964,41054943.6
ORD-000621,1,FRD-GB5,7,2024-08-11,2856797,21997336.900000002
ORD-000621,2,ZRV-RZ3,2,2024-08-11,2764642,6082212.4
ORD-000622,1,VZL-RV3,2,2024-08-12,2948952,6487694.4
ORD-000622,2,NOE-JG4,1,2024-08-12,2948952,3243847.2
ORD-000623,1,HDE-ZC1,1,2024-08-15,4146964,4561660.4
ORD-000623,2,FIT-GR3,1,2024-08-15,2303869,2534255.9000000004
ORD-000623,3,VZL-RV3,1,2024-08-15,2948952,3243847.2
ORD-000624,1,CRV-RT5,13,2024-08-15,3501881,50076898.300000004
ORD-000624,2,ACD-CV1,5,2024-08-15,3778345,20780897.5
ORD-000624,3,RDG-YF6,5,2024-08-15,5344976,29397368.000000004
ORD-000625,1,ACD-CV1,18,2024-08-15,3778345,74811231.0
ORD-000626,1,CRV-RT5,14,2024-08-15,3501881,53928967.400000006
ORD-000626,2,PLT-YF3,20,2024-08-15,4792047,105425034.00000001
ORD-000626,3,ENP-ENP1,5,2024-08-15,5068512,27876816.000000004
ORD-000626,4,RDG-YF6,6,2024-08-15,5344976,35276841.6
ORD-000627,1,FIT-GR3,4,2024-08-17,2303869,10137023.600000001
ORD-000627,2,NOE-JG4,1,2024-08-17,2948952,3243847.2
ORD-000627,3,VZL-RV3,4,2024-08-17,2948952,12975388.8
ORD-000628,1,HDE-ZC1,2,2024-08-18,4146964,9123320.8
ORD-000629,1,NOE-JG4,8,2024-08-21,2948952,25950777.6
ORD-000629,2,ZRV-RZ3,1,2024-08-21,2764642,3041106.2
ORD-000629,3,FIT-GR3,1,2024-08-21,2303869,2534255.9000000004
ORD-000630,1,FIT-GR3,8,2024-08-21,2303869,20274047.200000003
ORD-000630,2,VZL-RV3,2,2024-08-21,2948952,6487694.4
ORD-000631,1,HDE-ZC1,6,2024-08-22,4146964,27369962.400000002
ORD-000631,2,VZL-RV3,1,2024-08-22,2948952,3243847.2
ORD-000632,1,HDE-ZC1,2,2024-08-23,4146964,9123320.8
ORD-000633,1,VZL-RV3,4,2024-08-29,2948952,12975388.8
ORD-000634,1,SWN-RP6,2,2024-08-30,3317571,7298656.2
ORD-000634,2,ZRV-RZ3,1,2024-08-30,2764642,3041106.2
ORD-000635,1,VZL-RV3,2,2024-08-30,2948952,6487694.4
ORD-000635,2,HDE-ZC1,4,2024-08-30,4146964,18246641.6
ORD-000636,1,NOE-JG4,4,2024-08-31,2948952,12975388.8
ORD-000636,2,HDE-ZC1,3,2024-08-31,4146964,13684981.200000001
ORD-000637,1,NOE-JG4,6,2024-09-03,2948952,19463083.200000003
ORD-000638,1,SWN-RP6,3,2024-09-06,3317571,10947984.3
ORD-000638,2,HDE-ZC1,6,2024-09-06,4146964,27369962.400000002
ORD-000639,1,FRD-GB5,1,2024-09-07,2856797,3142476.7
ORD-000639,2,NOE-JG4,4,2024-09-07,2948952,12975388.8
ORD-000639,3,HDE-ZC1,5,2024-09-07,4146964,22808302.0
ORD-000640,1,SWN-RP6,3,2024-09-10,3317571,10947984.3
ORD-000640,2,FRD-GB5,2,2024-09-10,2856797,6284953.4
ORD-000641,1,HDE-ZC1,3,2024-09-10,4146964,13684981.200000001
ORD-000641,2,ZRV-RZ3,1,2024-09-10,2764642,3041106.2
ORD-000642,1,ZRV-RZ3,1,2024-09-12,2764642,3041106.2
ORD-000642,2,HDE-ZC1,2,2024-09-12,4146964,9123320.8
ORD-000642,3,FRD-GB5,3,2024-09-12,2856797,9427430.100000001
ORD-000643,1,HDE-ZC1,3,2024-09-12,4146964,13684981.200000001
ORD-000643,2,FIT-GR3,2,2024-09-12,2303869,5068511.800000001
ORD-000644,1,PSP-YF7,9,2024-09-15,3666789,36301211.1
ORD-000644,2,CRV-RT5,5,2024-09-15,3501881,19260345.5
ORD-000644,3,ENP-ENP1,5,2024-09-15,5068512,27876816.000000004
ORD-000644,4,PRO-ZC5,5,2024-09-15,5990059,32945324.500000004
ORD-000645,1,ODY-RC1,5,2024-09-15,4146964,22808302.0
ORD-000645,2,PLT-YF3,19,2024-09-15,4792047,100153782.30000001
ORD-000646,1,HDE-ZC1,1,2024-09-16,4146964,4561660.4
ORD-000646,2,VZL-RV3,1,2024-09-16,2948952,3243847.2
ORD-000646,3,ZRV-RZ3,3,2024-09-16,2764642,9123318.600000001
ORD-000647,1,NOE-JG4,9,2024-09-18,2948952,29194624.8
ORD-000648,1,FRD-GB5,5,2024-09-18,2856797,15712383.500000002
ORD-000648,2,VZL-RV3,4,2024-09-18,2948952,12975388.8
ORD-000649,1,HDE-ZC1,5,2024-09-21,4146964,22808302.0
ORD-000649,2,FIT-GR3,2,2024-09-21,2303869,5068511.800000001
ORD-000650,1,VZL-RV3,3,2024-09-22,2948952,9731541.600000001
ORD-000650,2,SWN-RP6,2,2024-09-22,3317571,7298656.2
ORD-000650,3,HDE-ZC1,2,2024-09-22,4146964,9123320.8
ORD-000651,1,VZL-RV3,1,2024-09-22,2948952,3243847.2
ORD-000651,2,HDE-ZC1,2,2024-09-22,4146964,9123320.8
ORD-000651,3,FRD-GB5,2,2024-09-22,2856797,6284953.4
ORD-000652,1,FRD-GB5,8,2024-09-25,2856797,25139813.6
ORD-000653,1,VZL-RV3,4,2024-09-27,2948952,12975388.8
ORD-000653,2,ZRV-RZ3,5,2024-09-27,2764642,15205531.000000002
ORD-000654,1,HDE-ZC1,1,2024-09-28,4146964,4561660.4
ORD-000654,2,SWN-RP6,1,2024-09-28,3317571,3649328.1
ORD-000654,3,VZL-RV3,1,2024-09-28,2948952,3243847.2
ORD-000655,1,ZRV-RZ3,6,2024-09-30,2764642,18246637.200000003
ORD-000655,2,FIT-GR3,1,2024-09-30,2303869,2534255.9000000004
ORD-000655,3,VZL-RV3,1,2024-09-30,2948952,3243847.2
ORD-000656,1,ACD-CV1,5,2024-10-01,3778345,20780897.5
ORD-000656,2,PLT-YF3,5,2024-10-01,4792047,26356258.500000004
ORD-000656,3,RDG-YF6,5,2024-10-01,5344976,29397368.000000004
ORD-000657,1,HDE-ZC1,5,2024-10-03,4146964,22808302.0
ORD-000657,2,FIT-GR3,3,2024-10-03,2303869,7602767.7
ORD-000657,3,VZL-RV3,1,2024-10-03,2948952,3243847.2
ORD-000658,1,ZRV-RZ3,4,2024-10-06,2764642,12164424.8
ORD-000659,1,SWN-RP6,6,2024-10-07,3317571,21895968.6
ORD-000659,2,FIT-GR3,1,2024-10-07,2303869,2534255.9000000004
ORD-000659,3,NOE-JG4,2,2024-10-07,2948952,6487694.4
ORD-000660,1,ZRV-RZ3,3,2024-10-08,2764642,9123318.600000001
ORD-000660,2,SWN-RP6,2,2024-10-08,3317571,7298656.2
ORD-000660,3,FIT-GR3,1,2024-10-08,2303869,2534255.9000000004
ORD-000661,1,FIT-GR3,3,2024-10-10,2303869,7602767.7
ORD-000661,2,ZRV-RZ3,2,2024-10-10,2764642,6082212.4
ORD-000661,3,NOE-JG4,2,2024-10-10,2948952,6487694.4
ORD-000662,1,VZL-RV3,7,2024-10-13,2948952,22706930.400000002
ORD-000663,1,ZRV-RZ3,9,2024-10-14,2764642,27369955.8
ORD-000664,1,VZL-RV3,1,2024-10-16,2948952,3243847.2
ORD-000664,2,ZRV-RZ3,1,2024-10-16,2764642,3041106.2
ORD-000665,1,ZRV-RZ3,8,2024-10-16,2764642,24328849.6
ORD-000666,1,VZL-RV3,3,2024-10-20,2948952,9731541.600000001
ORD-000666,2,HDE-ZC1,4,2024-10-20,4146964,18246641.6
ORD-000666,3,ZRV-RZ3,2,2024-10-20,2764642,6082212.4
ORD-000667,1,ZRV-RZ3,2,2024-10-20,2764642,6082212.4
ORD-000667,2,HDE-ZC1,1,2024-10-20,4146964,4561660.4
ORD-000667,3,FRD-GB5,1,2024-10-20,2856797,3142476.7
ORD-000668,1,NOE-JG4,1,2024-10-21,2948952,3243847.2
ORD-000668,2,FRD-GB5,1,2024-10-21,2856797,3142476.7
ORD-000668,3,VZL-RV3,2,2024-10-21,2948952,6487694.4
ORD-000669,1,SWN-RP6,2,2024-10-22,3317571,7298656.2
ORD-000669,2,HDE-ZC1,1,2024-10-22,4146964,4561660.4
ORD-000669,3,FRD-GB5,3,2024-10-22,2856797,9427430.100000001
ORD-000670,1,ZRV-RZ3,6,2024-10-22,2764642,18246637.200000003
ORD-000671,1,VZL-RV3,1,2024-10-25,2948952,3243847.2
ORD-000671,2,FRD-GB5,1,2024-10-25,2856797,3142476.7
ORD-000671,3,HDE-ZC1,1,2024-10-25,4146964,4561660.4
ORD-000672,1,NOE-JG4,8,2024-10-29,2948952,25950777.6
ORD-000673,1,HDE-ZC1,5,2024-11-01,4146964,22808302.0
ORD-000673,2,ZRV-RZ3,1,2024-11-01,2764642,3041106.2
ORD-000673,3,FIT-GR3,1,2024-11-01,2303869,2534255.9000000004
ORD-000674,1,FIT-GR3,8,2024-11-01,2303869,20274047.200000003
ORD-000674,2,VZL-RV3,1,2024-11-01,2948952,3243847.2
ORD-000675,1,SWN-RP6,3,2024-11-01,3317571,10947984.3
ORD-000675,2,HDE-ZC1,4,2024-11-01,4146964,18246641.6
ORD-000676,1,ODY-RC1,6,2024-11-01,4146964,27369962.400000002
ORD-000676,2,ENP-ENP1,6,2024-11-01,5068512,33452179.200000003
ORD-000677,1,ACD-CV1,40,2024-11-01,3778345,166247180.0
ORD-000678,1,ENP-ENP1,19,2024-11-01,5068512,105931900.80000001
ORD-000679,1,FIT-GR3,1,2024-11-03,2303869,2534255.9000000004
ORD-000679,2,SWN-RP6,1,2024-11-03,3317571,3649328.1
ORD-000679,3,ZRV-RZ3,1,2024-11-03,2764642,3041106.2
ORD-000680,1,HDE-ZC1,1,2024-11-04,4146964,4561660.4
ORD-000680,2,ZRV-RZ3,2,2024-11-04,2764642,6082212.4
ORD-000680,3,SWN-RP6,3,2024-11-04,3317571,10947984.3
ORD-000681,1,ZRV-RZ3,2,2024-11-09,2764642,6082212.4
ORD-000681,2,NOE-JG4,5,2024-11-09,2948952,16219236.000000002
ORD-000681,3,HDE-ZC1,3,2024-11-09,4146964,13684981.200000001
ORD-000682,1,FRD-GB5,1,2024-11-10,2856797,3142476.7
ORD-000682,2,SWN-RP6,1,2024-11-10,3317571,3649328.1
ORD-000683,1,SWN-RP6,6,2024-11-11,3317571,21895968.6
ORD-000684,1,SWN-RP6,5,2024-11-12,3317571,18246640.5
ORD-000685,1,SWN-RP6,2,2024-11-16,3317571,7298656.2
ORD-000685,2,FIT-GR3,2,2024-11-16,2303869,5068511.800000001
ORD-000686,1,ZRV-RZ3,1,2024-11-18,2764642,3041106.2
ORD-000686,2,VZL-RV3,4,2024-11-18,2948952,12975388.8
ORD-000687,1,NOE-JG4,4,2024-11-19,2948952,12975388.8
ORD-000688,1,SWN-RP6,4,2024-11-20,3317571,14597312.4
ORD-000688,2,FRD-GB5,2,2024-11-20,2856797,6284953.4
ORD-000688,3,HDE-ZC1,4,2024-11-20,4146964,18246641.6
ORD-000689,1,VZL-RV3,7,2024-11-22,2948952,22706930.400000002
ORD-000689,2,NOE-JG4,2,2024-11-22,2948952,6487694.4
ORD-000690,1,SWN-RP6,3,2024-11-26,3317571,10947984.3
ORD-000690,2,FRD-GB5,3,2024-11-26,2856797,9427430.100000001
ORD-000690,3,VZL-RV3,1,2024-11-26,2948952,3243847.2
ORD-000691,1,FIT-GR3,4,2024-11-27,2303869,10137023.600000001
ORD-000691,2,ZRV-RZ3,2,2024-11-27,2764642,6082212.4
ORD-000691,3,FRD-GB5,3,2024-11-27,2856797,9427430.100000001
ORD-000692,1,NOE-JG4,10,2024-11-28,2948952,32438472.000000004
ORD-000693,1,ZRV-RZ3,1,2024-11-28,2764642,3041106.2
ORD-000693,2,NOE-JG4,1,2024-11-28,2948952,3243847.2
ORD-000694,1,HDE-ZC1,3,2024-12-01,4146964,13684981.200000001
ORD-000694,2,FRD-GB5,1,2024-12-01,2856797,3142476.7
ORD-000694,3,ZRV-RZ3,3,2024-12-01,2764642,9123318.600000001
ORD-000695,1,ZRV-RZ3,1,2024-12-05,2764642,3041106.2
ORD-000696,1,NOE-JG4,1,2024-12-06,2948952,3243847.2
ORD-000696,2,SWN-RP6,1,2024-12-06,3317571,3649328.1
ORD-000697,1,VZL-RV3,6,2024-12-08,2948952,19463083.200000003
ORD-000697,2,FRD-GB5,1,2024-12-08,2856797,3142476.7
ORD-000697,3,SWN-RP6,1,2024-12-08,3317571,3649328.1
ORD-000698,1,VZL-RV3,2,2024-12-09,2948952,6487694.4
ORD-000698,2,FIT-GR3,1,2024-12-09,2303869,2534255.9000000004
ORD-000698,3,HDE-ZC1,3,2024-12-09,4146964,13684981.200000001
ORD-000699,1,NOE-JG4,1,2024-12-10,2948952,3243847.2
ORD-000699,2,HDE-ZC1,8,2024-12-10,4146964,36493283.2
ORD-000700,1,VZL-RV3,3,2024-12-11,2948952,9731541.600000001
ORD-000700,2,NOE-JG4,1,2024-12-11,2948952,3243847.2
ORD-000701,1,ZRV-RZ3,4,2024-12-12,2764642,12164424.8
ORD-000701,2,VZL-RV3,1,2024-12-12,2948952,3243847.2
ORD-000702,1,PSP-YF7,15,2024-12-15,3870500,63863250.00000001
ORD-000702,2,PLT-YF3,13,2024-12-15,4792047,68526272.10000001
ORD-000702,3,ENP-ENP1,5,2024-12-15,5068512,27876816.000000004
ORD-000702,4,PRO-ZC5,11,2024-12-15,5990059,72479713.9
ORD-000703,1,PLT-YF3,5,2024-12-15,4792047,26356258.500000004
ORD-000703,2,ACD-CV1,5,2024-12-15,3778345,20780897.5
ORD-000703,3,RDG-YF6,6,2024-12-15,5344976,35276841.6
ORD-000703,4,PSP-YF7,5,2024-12-15,3870500,21287750.0
ORD-000704,1,CRV-RT5,6,2024-12-15,3501881,23112414.6
ORD-000704,2,ACD-CV1,5,2024-12-15,3778345,20780897.5
ORD-000704,3,PLT-YF3,5,2024-12-15,4792047,26356258.500000004
ORD-000704,4,PRO-ZC5,5,2024-12-15,5990059,32945324.500000004
ORD-000705,1,SWN-RP6,4,2024-12-17,3317571,14597312.4
ORD-000706,1,ZRV-RZ3,1,2024-12-18,2764642,3041106.2
ORD-000706,2,HDE-ZC1,1,2024-12-18,4146964,4561660.4
ORD-000706,3,VZL-RV3,2,2024-12-18,2948952,6487694.4
ORD-000707,1,SWN-RP6,5,2024-12-21,3317571,18246640.5
ORD-000707,2,FRD-GB5,4,2024-12-21,2856797,12569906.8
ORD-000708,1,SWN-RP6,1,2024-12-22,3317571,3649328.1
ORD-000709,1,ZRV-RZ3,9,2024-12-23,2764642,27369955.8
ORD-000710,1,VZL-RV3,2,2024-12-25,2948952,6487694.4
ORD-000711,1,VZL-RV3,5,2024-12-27,2948952,16219236.000000002
ORD-000712,1,VZL-RV3,2,2024-12-29,2948952,6487694.4
ORD-000713,1,FRD-GB5,6,2025-01-03,2856797,18854860.200000003
ORD-000713,2,HDE-ZC1,2,2025-01-03,4146964,9123320.8
ORD-000713,3,ZRV-RZ3,2,2025-01-03,2764642,6082212.4
ORD-000714,1,VZL-RV3,1,2025-01-03,2948952,3243847.2
ORD-000714,2,SWN-RP6,1,2025-01-03,3317571,3649328.1
ORD-000714,3,HDE-ZC1,2,2025-01-03,4146964,9123320.8
ORD-000715,1,FIT-GR3,8,2025-01-05,2303869,20274047.200000003
ORD-000716,1,NOE-JG4,4,2025-01-06,2948952,12975388.8
ORD-000716,2,FRD-GB5,1,2025-01-06,2856797,3142476.7
ORD-000716,3,ZRV-RZ3,1,2025-01-06,2764642,3041106.2
ORD-000717,1,VZL-RV3,2,2025-01-08,2948952,6487694.4
ORD-000717,2,SWN-RP6,2,2025-01-08,3317571,7298656.2
ORD-000717,3,FIT-GR3,1,2025-01-08,2303869,2534255.9000000004
ORD-000718,1,SWN-RP6,5,2025-01-09,3317571,18246640.5
ORD-000718,2,ZRV-RZ3,1,2025-01-09,2764642,3041106.2
ORD-000718,3,VZL-RV3,3,2025-01-09,2948952,9731541.600000001
ORD-000719,1,FIT-GR3,10,2025-01-12,2303869,25342559.000000004
ORD-000720,1,HDE-ZC1,1,2025-01-14,4146964,4561660.4
ORD-000720,2,VZL-RV3,1,2025-01-14,2948952,3243847.2
ORD-000721,1,SWN-RP6,2,2025-01-16,3317571,7298656.2
ORD-000721,2,NOE-JG4,4,2025-01-16,2948952,12975388.8
