shipment_id,order_id,line_number,product_id,quantity,carrier_name,transportation_mode,planned_ship_date,actual_ship_timestamp,expected_ship_date,actual_arrival_timestamp,delivery_status
SEI-road-20241209-001,ORD-000697,2,FRD-GB5,1,西濃運輸,road,2024-12-09,2024-12-10 01:49:30,2024-12-09,2024-12-11 17:00:30,delivered
SEI-road-20241209-001,ORD-000697,3,SWN-RP6,1,西濃運輸,road,2024-12-09,2024-12-10 01:49:30,2024-12-09,2024-12-11 17:00:30,delivered
YML-air-20241216-001,ORD-000698,1,VZL-RV3,1,ヤマトロジスティクス,air,2024-12-16,2024-12-16 16:48:19,2024-12-16,2024-12-18 08:45:19,delivered
YML-air-20241216-001,ORD-000698,3,HDE-ZC1,1,ヤマトロジスティクス,air,2024-12-16,2024-12-16 16:48:19,2024-12-16,2024-12-18 08:45:19,delivered
NPL-sea-20241223-001,ORD-000698,1,VZL-RV3,1,日本通運,sea,2024-12-23,2024-12-24 00:11:19,2024-12-23,2024-12-29 08:22:19,delayed
NPL-sea-20241223-001,ORD-000698,2,FIT-GR3,1,日本通運,sea,2024-12-23,2024-12-24 00:11:19,2024-12-23,2024-12-29 08:22:19,delayed
NPL-sea-20241223-001,ORD-000698,3,HDE-ZC1,2,日本通運,sea,2024-12-23,2024-12-24 00:11:19,2024-12-23,2024-12-29 08:22:19,delayed
SEI-sea-20241215-001,ORD-000699,2,HDE-ZC1,2,西濃運輸,sea,2024-12-15,2024-12-15 22:56:36,2024-12-15,2024-12-19 11:13:36,delivered
SEI-sea-20241221-001,ORD-000699,2,HDE-ZC1,2,西濃運輸,sea,2024-12-21,2024-12-22 00:06:36,2024-12-21,2024-12-23 13:57:36,delayed
YML-road-20241219-001,ORD-000699,1,NOE-JG4,1,ヤマトロジスティクス,road,2024-12-19,2024-12-20 00:06:36,2024-12-19,2024-12-23 10:07:36,delayed
YML-road-20241219-001,ORD-000699,2,HDE-ZC1,4,ヤマトロジスティクス,road,2024-12-19,2024-12-20 00:06:36,2024-12-19,2024-12-23 10:07:36,delayed
NPL-air-20241216-001,ORD-000700,1,VZL-RV3,1,日本通運,air,2024-12-16,2024-12-17 04:40:59,2024-12-16,2024-12-18 21:29:59,delayed
YML-road-20241212-001,ORD-000700,1,VZL-RV3,2,ヤマトロジスティクス,road,2024-12-12,2024-12-13 02:04:59,2024-12-12,2024-12-14 13:03:59,delivered
YML-road-20241212-001,ORD-000700,2,NOE-JG4,1,ヤマトロジスティクス,road,2024-12-12,2024-12-13 02:04:59,2024-12-12,2024-12-14 13:03:59,delivered
HNL-road-20241226-001,ORD-000701,1,ZRV-RZ3,1,ホンダロジスティクス,road,2024-12-26,2024-12-27 03:17:08,2024-12-26,2024-12-28 18:42:08,delivered
NPL-sea-20241213-001,ORD-000701,1,ZRV-RZ3,1,日本通運,sea,2024-12-13,2024-12-13 19:56:08,2024-12-13,2024-12-15 08:01:08,delivered
NPL-sea-20241224-001,ORD-000701,1,ZRV-RZ3,2,日本通運,sea,2024-12-24,2024-12-24 23:39:08,2024-12-24,2024-12-28 08:54:08,delivered
NPL-sea-20241224-001,ORD-000701,2,VZL-RV3,1,日本通運,sea,2024-12-24,2024-12-24 23:39:08,2024-12-24,2024-12-28 08:54:08,delivered
YML-sea-20241221-001,ORD-000702,1,PSP-YF7,7,ヤマトロジスティクス,sea,2024-12-21,2024-12-21 21:14:28,2024-12-21,2024-12-27 08:46:28,delayed
YML-sea-20241221-001,ORD-000702,2,PLT-YF3,6,ヤマトロジスティクス,sea,2024-12-21,2024-12-21 21:14:28,2024-12-21,2024-12-27 08:46:28,delayed
YML-sea-20241221-001,ORD-000702,3,ENP-ENP1,2,ヤマトロジスティクス,sea,2024-12-21,2024-12-21 21:14:28,2024-12-21,2024-12-27 08:46:28,delayed
YML-sea-20241221-001,ORD-000702,4,PRO-ZC5,5,ヤマトロジスティクス,sea,2024-12-21,2024-12-21 21:14:28,2024-12-21,2024-12-27 08:46:28,delayed
SEI-sea-20241217-001,ORD-000702,1,PSP-YF7,8,西濃運輸,sea,2024-12-17,2024-12-17 20:14:28,2024-12-17,2024-12-23 13:47:28,delayed
SEI-sea-20241217-001,ORD-000702,2,PLT-YF3,7,西濃運輸,sea,2024-12-17,2024-12-17 20:14:28,2024-12-17,2024-12-23 13:47:28,delayed
SEI-sea-20241217-001,ORD-000702,3,ENP-ENP1,3,西濃運輸,sea,2024-12-17,2024-12-17 20:14:28,2024-12-17,2024-12-23 13:47:28,delayed
SEI-sea-20241217-001,ORD-000702,4,PRO-ZC5,6,西濃運輸,sea,2024-12-17,2024-12-17 20:14:28,2024-12-17,2024-12-23 13:47:28,delayed
HNL-air-20241215-001,ORD-000703,1,PLT-YF3,1,ホンダロジスティクス,air,2024-12-15,2024-12-16 03:17:58,2024-12-15,2024-12-22 14:15:58,delivered
HNL-air-20241215-001,ORD-000703,2,ACD-CV1,1,ホンダロジスティクス,air,2024-12-15,2024-12-16 03:17:58,2024-12-15,2024-12-22 14:15:58,delivered
HNL-air-20241215-001,ORD-000703,3,RDG-YF6,2,ホンダロジスティクス,air,2024-12-15,2024-12-16 03:17:58,2024-12-15,2024-12-22 14:15:58,delivered
HNL-air-20241215-001,ORD-000703,4,PSP-YF7,1,ホンダロジスティクス,air,2024-12-15,2024-12-16 03:17:58,2024-12-15,2024-12-22 14:15:58,delivered
YML-air-20241226-001,ORD-000703,1,PLT-YF3,1,ヤマトロジスティクス,air,2024-12-26,2024-12-27 05:22:58,2024-12-26,2024-12-28 16:41:58,delivered
YML-air-20241226-001,ORD-000703,2,ACD-CV1,1,ヤマトロジスティクス,air,2024-12-26,2024-12-27 05:22:58,2024-12-26,2024-12-28 16:41:58,delivered
YML-air-20241226-001,ORD-000703,3,RDG-YF6,2,ヤマトロジスティクス,air,2024-12-26,2024-12-27 05:22:58,2024-12-26,2024-12-28 16:41:58,delivered
YML-air-20241226-001,ORD-000703,4,PSP-YF7,1,ヤマトロジスティクス,air,2024-12-26,2024-12-27 05:22:58,2024-12-26,2024-12-28 16:41:58,delivered
HNL-air-20241223-001,ORD-000703,1,PLT-YF3,3,ホンダロジスティクス,air,2024-12-23,2024-12-24 02:13:58,2024-12-23,2024-12-26 11:05:58,delivered
HNL-air-20241223-001,ORD-000703,2,ACD-CV1,3,ホンダロジスティクス,air,2024-12-23,2024-12-24 02:13:58,2024-12-23,2024-12-26 11:05:58,delivered
HNL-air-20241223-001,ORD-000703,3,RDG-YF6,2,ホンダロジスティクス,air,2024-12-23,2024-12-24 02:13:58,2024-12-23,2024-12-26 11:05:58,delivered
HNL-air-20241223-001,ORD-000703,4,PSP-YF7,3,ホンダロジスティクス,air,2024-12-23,2024-12-24 02:13:58,2024-12-23,2024-12-26 11:05:58,delivered
SEI-air-20241227-001,ORD-000704,1,CRV-RT5,6,西濃運輸,air,2024-12-27,2024-12-27 22:02:17,2024-12-27,2024-12-29 10:33:17,delivered
SEI-air-20241227-001,ORD-000704,2,ACD-CV1,5,西濃運輸,air,2024-12-27,2024-12-27 22:02:17,2024-12-27,2024-12-29 10:33:17,delivered
SEI-air-20241227-001,ORD-000704,3,PLT-YF3,5,西濃運輸,air,2024-12-27,2024-12-27 22:02:17,2024-12-27,2024-12-29 10:33:17,delivered
SEI-air-20241227-001,ORD-000704,4,PRO-ZC5,5,西濃運輸,air,2024-12-27,2024-12-27 22:02:17,2024-12-27,2024-12-29 10:33:17,delivered
HNL-road-20241225-001,ORD-000705,1,SWN-RP6,4,ホンダロジスティクス,road,2024-12-25,2024-12-26 05:54:21,2024-12-25,2024-12-30 14:18:21,delivered
SEI-air-20241228-001,ORD-000706,3,VZL-RV3,1,西濃運輸,air,2024-12-28,2024-12-29 01:56:06,2024-12-28,2025-01-03 13:46:06,delayed
YML-sea-20241218-001,ORD-000706,1,ZRV-RZ3,1,ヤマトロジスティクス,sea,2024-12-18,2024-12-19 08:07:06,2024-12-18,2024-12-23 18:32:06,delivered
YML-sea-20241218-001,ORD-000706,2,HDE-ZC1,1,ヤマトロジスティクス,sea,2024-12-18,2024-12-19 08:07:06,2024-12-18,2024-12-23 18:32:06,delivered
YML-sea-20241218-001,ORD-000706,3,VZL-RV3,1,ヤマトロジスティクス,sea,2024-12-18,2024-12-19 08:07:06,2024-12-18,2024-12-23 18:32:06,delivered
SEI-road-20250102-001,ORD-000707,1,SWN-RP6,1,西濃運輸,road,2025-01-02,2025-01-03 04:12:18,2025-01-02,2025-01-05 13:05:18,delivered
SEI-road-20250102-001,ORD-000707,2,FRD-GB5,1,西濃運輸,road,2025-01-02,2025-01-03 04:12:18,2025-01-02,2025-01-05 13:05:18,delivered
SEI-road-20241230-001,ORD-000707,1,SWN-RP6,1,西濃運輸,road,2024-12-30,2024-12-31 00:02:18,2024-12-30,2025-01-05 14:30:18,delivered
SEI-road-20241230-001,ORD-000707,2,FRD-GB5,1,西濃運輸,road,2024-12-30,2024-12-31 00:02:18,2024-12-30,2025-01-05 14:30:18,delivered
SEI-road-20241229-001,ORD-000707,1,SWN-RP6,3,西濃運輸,road,2024-12-29,2024-12-30 05:15:18,2024-12-29,2025-01-05 22:11:18,delivered
SEI-road-20241229-001,ORD-000707,2,FRD-GB5,2,西濃運輸,road,2024-12-29,2024-12-30 05:15:18,2024-12-29,2025-01-05 22:11:18,delivered
HNL-air-20241222-001,ORD-000708,1,SWN-RP6,1,ホンダロジスティクス,air,2024-12-22,2024-12-23 06:43:40,2024-12-22,2024-12-29 21:58:40,delivered
HNT-air-20241225-001,ORD-000709,1,ZRV-RZ3,9,ホンダトランスポート,air,2024-12-25,2024-12-26 07:33:09,2024-12-25,2024-12-28 17:27:09,delivered
SEI-sea-20241231-001,ORD-000710,1,VZL-RV3,1,西濃運輸,sea,2024-12-31,2024-12-31 23:07:18,2024-12-31,2025-01-06 11:34:18,delivered
SEI-road-20250107-001,ORD-000710,1,VZL-RV3,1,西濃運輸,road,2025-01-07,2025-01-07 23:14:18,2025-01-07,2025-01-11 12:29:18,delayed
YML-sea-20250101-001,ORD-000711,1,VZL-RV3,2,ヤマトロジスティクス,sea,2025-01-01,2025-01-01 23:40:25,2025-01-01,2025-01-08 15:48:25,delivered
YML-road-20250106-001,ORD-000711,1,VZL-RV3,3,ヤマトロジスティクス,road,2025-01-06,2025-01-06 20:56:25,2025-01-06,2025-01-10 06:31:25,delivered
HNT-road-20250101-001,ORD-000712,1,VZL-RV3,1,ホンダトランスポート,road,2025-01-01,2025-01-02 07:49:33,2025-01-01,2025-01-04 18:24:33,delivered
HNT-air-20250107-001,ORD-000712,1,VZL-RV3,1,ホンダトランスポート,air,2025-01-07,2025-01-08 09:14:33,2025-01-07,2025-01-13 17:25:33,delayed
NPL-sea-20250108-001,ORD-000713,1,FRD-GB5,3,日本通運,sea,2025-01-08,2025-01-08 22:03:40,2025-01-08,2025-01-15 11:27:40,delivered
NPL-sea-20250108-001,ORD-000713,2,HDE-ZC1,1,日本通運,sea,2025-01-08,2025-01-08 22:03:40,2025-01-08,2025-01-15 11:27:40,delivered
NPL-sea-20250108-001,ORD-000713,3,ZRV-RZ3,1,日本通運,sea,2025-01-08,2025-01-08 22:03:40,2025-01-08,2025-01-15 11:27:40,delivered
HNT-sea-20250108-001,ORD-000713,1,FRD-GB5,3,ホンダトランスポート,sea,2025-01-08,2025-01-09 03:46:40,2025-01-08,2025-01-15 21:37:40,delivered
HNT-sea-20250108-001,ORD-000713,2,HDE-ZC1,1,ホンダトランスポート,sea,2025-01-08,2025-01-09 03:46:40,2025-01-08,2025-01-15 21:37:40,delivered
HNT-sea-20250108-001,ORD-000713,3,ZRV-RZ3,1,ホンダトランスポート,sea,2025-01-08,2025-01-09 03:46:40,2025-01-08,2025-01-15 21:37:40,delivered
SEI-road-20250105-001,ORD-000714,3,HDE-ZC1,1,西濃運輸,road,2025-01-05,2025-01-05 23:35:38,2025-01-05,2025-01-11 09:03:38,delayed
NPL-road-20250107-001,ORD-000714,1,VZL-RV3,1,日本通運,road,2025-01-07,2025-01-08 00:13:38,2025-01-07,2025-01-14 10:29:38,delayed
NPL-road-20250107-001,ORD-000714,2,SWN-RP6,1,日本通運,road,2025-01-07,2025-01-08 00:13:38,2025-01-07,2025-01-14 10:29:38,delayed
NPL-road-20250107-001,ORD-000714,3,HDE-ZC1,1,日本通運,road,2025-01-07,2025-01-08 00:13:38,2025-01-07,2025-01-14 10:29:38,delayed
HNL-air-20250110-001,ORD-000715,1,FIT-GR3,8,ホンダロジスティクス,air,2025-01-10,2025-01-10 22:19:14,2025-01-10,2025-01-14 14:12:14,delivered
HNL-road-20250118-001,ORD-000716,1,NOE-JG4,2,ホンダロジスティクス,road,2025-01-18,2025-01-19 02:47:45,2025-01-18,2025-01-22 16:41:45,delivered
SEI-road-20250124-001,ORD-000716,1,NOE-JG4,2,西濃運輸,road,2025-01-24,2025-01-25 00:18:45,2025-01-24,2025-01-31 10:40:45,delayed
SEI-road-20250124-001,ORD-000716,2,FRD-GB5,1,西濃運輸,road,2025-01-24,2025-01-25 00:18:45,2025-01-24,2025-01-31 10:40:45,delayed
SEI-road-20250124-001,ORD-000716,3,ZRV-RZ3,1,西濃運輸,road,2025-01-24,2025-01-25 00:18:45,2025-01-24,2025-01-31 10:40:45,delayed
SEI-air-20250111-001,ORD-000717,1,VZL-RV3,2,西濃運輸,air,2025-01-11,2025-01-11 21:11:47,2025-01-11,2025-01-18 12:10:47,delayed
SEI-air-20250111-001,ORD-000717,2,SWN-RP6,2,西濃運輸,air,2025-01-11,2025-01-11 21:11:47,2025-01-11,2025-01-18 12:10:47,delayed
SEI-air-20250111-001,ORD-000717,3,FIT-GR3,1,西濃運輸,air,2025-01-11,2025-01-11 21:11:47,2025-01-11,2025-01-18 12:10:47,delayed
HNT-road-20250119-001,ORD-000718,1,SWN-RP6,2,ホンダトランスポート,road,2025-01-19,2025-01-20 00:51:35,2025-01-19,2025-01-26 14:54:35,delayed
HNT-road-20250119-001,ORD-000718,3,VZL-RV3,1,ホンダトランスポート,road,2025-01-19,2025-01-20 00:51:35,2025-01-19,2025-01-26 14:54:35,delayed
HNL-road-20250117-001,ORD-000718,1,SWN-RP6,3,ホンダロジスティクス,road,2025-01-17,2025-01-18 00:00:35,2025-01-17,2025-01-23 11:13:35,delayed
HNL-road-20250117-001,ORD-000718,2,ZRV-RZ3,1,ホンダロジスティクス,road,2025-01-17,2025-01-18 00:00:35,2025-01-17,2025-01-23 11:13:35,delayed
HNL-road-20250117-001,ORD-000718,3,VZL-RV3,2,ホンダロジスティクス,road,2025-01-17,2025-01-18 00:00:35,2025-01-17,2025-01-23 11:13:35,delayed
HNL-sea-20250116-001,ORD-000719,1,FIT-GR3,10,ホンダロジスティクス,sea,2025-01-16,2025-01-16 23:21:00,2025-01-16,2025-01-20 09:41:00,delivered
HNT-air-20250123-001,ORD-000720,1,HDE-ZC1,1,ホンダトランスポート,air,2025-01-23,2025-01-23 18:01:24,2025-01-23,2025-01-29 02:57:24,delivered
HNT-air-20250123-001,ORD-000720,2,VZL-RV3,1,ホンダトランスポート,air,2025-01-23,2025-01-23 18:01:24,2025-01-23,2025-01-29 02:57:24,delivered
HNT-air-20250129-001,ORD-000721,1,SWN-RP6,1,ホンダトランスポート,air,2025-01-29,2025-01-30 03:44:14,2025-01-29,2025-02-03 19:04:14,delayed
HNT-air-20250129-001,ORD-000721,2,NOE-JG4,2,ホンダトランスポート,air,2025-01-29,2025-01-30 03:44:14,2025-01-29,2025-02-03 19:04:14,delayed
HNT-air-20250129-001,ORD-000721,3,FRD-GB5,1,ホンダトランスポート,air,2025-01-29,2025-01-30 03:44:14,2025-01-29,2025-02-03 19:04:14,delayed
NPL-road-20250128-001,ORD-000721,1,SWN-RP6,1,日本通運,road,2025-01-28,2025-01-28 23:48:14,2025-01-28,2025-01-31 09:39:14,delivered
NPL-road-20250128-001,ORD-000721,2,NOE-JG4,2,日本通運,road,2025-01-28,2025-01-28 23:48:14,2025-01-28,2025-01-31 09:39:14,delivered
NPL-road-20250128-001,ORD-000721,3,FRD-GB5,1,日本通運,road,2025-01-28,2025-01-28 23:48:14,2025-01-28,2025-01-31 09:39:14,delivered
YML-road-20250120-001,ORD-000722,1,SWN-RP6,1,ヤマトロジスティクス,road,2025-01-20,2025-01-21 09:21:45,2025-01-20,2025-01-26 01:29:45,delayed
YML-road-20250120-001,ORD-000722,2,HDE-ZC1,3,ヤマトロジスティクス,road,2025-01-20,2025-01-21 09:21:45,2025-01-20,2025-01-26 01:29:45,delayed
HNT-air-20250124-001,ORD-000722,1,SWN-RP6,1,ホンダトランスポート,air,2025-01-24,2025-01-25 06:33:45,2025-01-24,2025-01-28 23:32:45,delayed
HNT-air-20250124-001,ORD-000722,2,HDE-ZC1,4,ホンダトランスポート,air,2025-01-24,2025-01-25 06:33:45,2025-01-24,2025-01-28 23:32:45,delayed
HNL-sea-20250201-001,ORD-000723,1,ZRV-RZ3,1,ホンダロジスティクス,sea,2025-02-01,2025-02-01 23:01:40,2025-02-01,2025-02-03 11:16:40,delivered
HNL-sea-20250201-001,ORD-000723,2,FIT-GR3,1,ホンダロジスティクス,sea,2025-02-01,2025-02-01 23:01:40,2025-02-01,2025-02-03 11:16:40,delivered
HNT-air-20250124-002,ORD-000724,1,FRD-GB5,2,ホンダトランスポート,air,2025-01-24,2025-01-25 03:35:13,2025-01-24,2025-01-26 12:58:13,delivered
SEI-road-20250121-001,ORD-000724,1,FRD-GB5,2,西濃運輸,road,2025-01-21,2025-01-22 03:28:13,2025-01-21,2025-01-28 11:33:13,delivered
NPL-road-20250123-001,ORD-000724,1,FRD-GB5,4,日本通運,road,2025-01-23,2025-01-23 19:33:13,2025-01-23,2025-01-25 08:34:13,delivered
YML-road-20250124-001,ORD-000725,1,SWN-RP6,1,ヤマトロジスティクス,road,2025-01-24,2025-01-25 00:58:01,2025-01-24,2025-01-27 16:44:01,delivered
YML-road-20250125-001,ORD-000725,1,SWN-RP6,1,ヤマトロジスティクス,road,2025-01-25,2025-01-25 20:01:01,2025-01-25,2025-01-30 10:38:01,delivered
SEI-air-20250203-001,ORD-000725,1,SWN-RP6,1,西濃運輸,air,2025-02-03,2025-02-03 19:05:01,2025-02-03,2025-02-07 03:21:01,delayed
SEI-air-20250203-001,ORD-000725,2,FRD-GB5,1,西濃運輸,air,2025-02-03,2025-02-03 19:05:01,2025-02-03,2025-02-07 03:21:01,delayed
SEI-air-20250203-001,ORD-000725,3,FIT-GR3,1,西濃運輸,air,2025-02-03,2025-02-03 19:05:01,2025-02-03,2025-02-07 03:21:01,delayed
SEI-sea-20250129-001,ORD-000726,1,SWN-RP6,2,西濃運輸,sea,2025-01-29,2025-01-29 22:35:28,2025-01-29,2025-02-02 15:27:28,delivered
SEI-sea-20250129-001,ORD-000726,2,ZRV-RZ3,2,西濃運輸,sea,2025-01-29,2025-01-29 22:35:28,2025-01-29,2025-02-02 15:27:28,delivered
SEI-air-20250127-001,ORD-000726,1,SWN-RP6,2,西濃運輸,air,2025-01-27,2025-01-27 20:36:28,2025-01-27,2025-02-01 04:43:28,delivered
SEI-air-20250127-001,ORD-000726,2,ZRV-RZ3,3,西濃運輸,air,2025-01-27,2025-01-27 20:36:28,2025-01-27,2025-02-01 04:43:28,delivered
HNL-air-20250205-001,ORD-000727,1,ZRV-RZ3,3,ホンダロジスティクス,air,2025-02-05,2025-02-05 17:25:29,2025-02-05,2025-02-12 07:39:29,delayed
HNL-air-20250205-001,ORD-000727,2,SWN-RP6,1,ホンダロジスティクス,air,2025-02-05,2025-02-05 17:25:29,2025-02-05,2025-02-12 07:39:29,delayed
YML-road-20250207-001,ORD-000727,1,ZRV-RZ3,4,ヤマトロジスティクス,road,2025-02-07,2025-02-07 17:44:29,2025-02-07,2025-02-14 02:50:29,delayed
YML-road-20250207-001,ORD-000727,2,SWN-RP6,2,ヤマトロジスティクス,road,2025-02-07,2025-02-07 17:44:29,2025-02-07,2025-02-14 02:50:29,delayed
NPL-sea-20250202-001,ORD-000728,1,VZL-RV3,5,日本通運,sea,2025-02-02,2025-02-02 20:08:28,2025-02-02,2025-02-05 12:56:28,delivered
HNT-air-20250130-001,ORD-000728,1,VZL-RV3,5,ホンダトランスポート,air,2025-01-30,2025-01-30 19:42:28,2025-01-30,2025-02-05 07:44:28,delivered
SEI-road-20250205-001,ORD-000729,1,SWN-RP6,3,西濃運輸,road,2025-02-05,2025-02-06 00:51:34,2025-02-05,2025-02-08 15:53:34,delivered
SEI-sea-20250206-001,ORD-000729,1,SWN-RP6,3,西濃運輸,sea,2025-02-06,2025-02-06 20:36:34,2025-02-06,2025-02-13 05:39:34,delivered
SEI-air-20250205-001,ORD-000729,1,SWN-RP6,4,西濃運輸,air,2025-02-05,2025-02-05 22:30:34,2025-02-05,2025-02-08 11:48:34,delivered
YML-road-20250205-001,ORD-000730,1,SWN-RP6,1,ヤマトロジスティクス,road,2025-02-05,2025-02-05 23:06:23,2025-02-05,2025-02-09 08:21:23,delivered
YML-road-20250205-001,ORD-000730,2,HDE-ZC1,1,ヤマトロジスティクス,road,2025-02-05,2025-02-05 23:06:23,2025-02-05,2025-02-09 08:21:23,delivered
HNL-sea-20250205-001,ORD-000731,1,ENP-ENP1,5,ホンダロジスティクス,sea,2025-02-05,2025-02-05 16:50:56,2025-02-05,2025-02-11 08:34:56,delayed
HNL-sea-20250205-001,ORD-000731,2,PRO-ZC5,6,ホンダロジスティクス,sea,2025-02-05,2025-02-05 16:50:56,2025-02-05,2025-02-11 08:34:56,delayed
HNT-sea-20250207-001,ORD-000731,1,ENP-ENP1,5,ホンダトランスポート,sea,2025-02-07,2025-02-07 22:13:56,2025-02-07,2025-02-10 07:47:56,delivered
HNT-sea-20250207-001,ORD-000731,2,PRO-ZC5,7,ホンダトランスポート,sea,2025-02-07,2025-02-07 22:13:56,2025-02-07,2025-02-10 07:47:56,delivered
NPL-road-20250209-001,ORD-000732,1,ENP-ENP1,7,日本通運,road,2025-02-09,2025-02-09 20:54:25,2025-02-09,2025-02-15 07:57:25,delayed
NPL-road-20250209-001,ORD-000732,2,RDG-YF6,6,日本通運,road,2025-02-09,2025-02-09 20:54:25,2025-02-09,2025-02-15 07:57:25,delayed
NPL-road-20250209-001,ORD-000732,3,ODY-RC1,1,日本通運,road,2025-02-09,2025-02-09 20:54:25,2025-02-09,2025-02-15 07:57:25,delayed
NPL-road-20250209-001,ORD-000732,4,PRO-ZC5,1,日本通運,road,2025-02-09,2025-02-09 20:54:25,2025-02-09,2025-02-15 07:57:25,delayed
NPL-sea-20250208-001,ORD-000732,1,ENP-ENP1,7,日本通運,sea,2025-02-08,2025-02-09 00:08:25,2025-02-08,2025-02-15 08:34:25,delayed
NPL-sea-20250208-001,ORD-000732,2,RDG-YF6,6,日本通運,sea,2025-02-08,2025-02-09 00:08:25,2025-02-08,2025-02-15 08:34:25,delayed
NPL-sea-20250208-001,ORD-000732,3,ODY-RC1,1,日本通運,sea,2025-02-08,2025-02-09 00:08:25,2025-02-08,2025-02-15 08:34:25,delayed
NPL-sea-20250208-001,ORD-000732,4,PRO-ZC5,1,日本通運,sea,2025-02-08,2025-02-09 00:08:25,2025-02-08,2025-02-15 08:34:25,delayed
SEI-sea-20250203-001,ORD-000732,1,ENP-ENP1,7,西濃運輸,sea,2025-02-03,2025-02-03 21:44:25,2025-02-03,2025-02-09 06:06:25,delivered
SEI-sea-20250203-001,ORD-000732,2,RDG-YF6,7,西濃運輸,sea,2025-02-03,2025-02-03 21:44:25,2025-02-03,2025-02-09 06:06:25,delivered
SEI-sea-20250203-001,ORD-000732,3,ODY-RC1,3,西濃運輸,sea,2025-02-03,2025-02-03 21:44:25,2025-02-03,2025-02-09 06:06:25,delivered
SEI-sea-20250203-001,ORD-000732,4,PRO-ZC5,3,西濃運輸,sea,2025-02-03,2025-02-03 21:44:25,2025-02-03,2025-02-09 06:06:25,delivered
SEI-air-20250205-002,ORD-000733,1,ENP-ENP1,8,西濃運輸,air,2025-02-05,2025-02-06 07:02:13,2025-02-05,2025-02-08 15:32:13,delivered
SEI-air-20250205-002,ORD-000733,2,ACD-CV1,7,西濃運輸,air,2025-02-05,2025-02-06 07:02:13,2025-02-05,2025-02-08 15:32:13,delivered
YML-road-20250217-001,ORD-000733,1,ENP-ENP1,8,ヤマトロジスティクス,road,2025-02-17,2025-02-18 06:42:13,2025-02-17,2025-02-19 16:10:13,delivered
YML-road-20250217-001,ORD-000733,2,ACD-CV1,7,ヤマトロジスティクス,road,2025-02-17,2025-02-18 06:42:13,2025-02-17,2025-02-19 16:10:13,delivered
NPL-road-20250207-001,ORD-000733,1,ENP-ENP1,9,日本通運,road,2025-02-07,2025-02-08 06:35:13,2025-02-07,2025-02-13 15:59:13,delivered
NPL-road-20250207-001,ORD-000733,2,ACD-CV1,9,日本通運,road,2025-02-07,2025-02-08 06:35:13,2025-02-07,2025-02-13 15:59:13,delivered
SEI-road-20250207-001,ORD-000734,1,VZL-RV3,5,西濃運輸,road,2025-02-07,2025-02-08 08:55:48,2025-02-07,2025-02-09 21:40:48,delivered
SEI-road-20250207-001,ORD-000734,2,FRD-GB5,4,西濃運輸,road,2025-02-07,2025-02-08 08:55:48,2025-02-07,2025-02-09 21:40:48,delivered
HNT-road-20250213-001,ORD-000735,1,FRD-GB5,5,ホンダトランスポート,road,2025-02-13,2025-02-13 20:48:45,2025-02-13,2025-02-16 09:18:45,delivered
HNT-road-20250213-001,ORD-000735,2,NOE-JG4,5,ホンダトランスポート,road,2025-02-13,2025-02-13 20:48:45,2025-02-13,2025-02-16 09:18:45,delivered
YML-air-20250211-001,ORD-000736,1,HDE-ZC1,2,ヤマトロジスティクス,air,2025-02-11,2025-02-11 23:34:27,2025-02-11,2025-02-16 07:45:27,delivered
HNL-air-20250209-001,ORD-000736,1,HDE-ZC1,2,ホンダロジスティクス,air,2025-02-09,2025-02-10 03:11:27,2025-02-09,2025-02-15 14:20:27,delivered
HNT-air-20250211-001,ORD-000736,1,HDE-ZC1,2,ホンダトランスポート,air,2025-02-11,2025-02-11 23:33:27,2025-02-11,2025-02-18 09:50:27,delayed
NPL-road-20250208-001,ORD-000737,1,NOE-JG4,1,日本通運,road,2025-02-08,2025-02-09 00:17:51,2025-02-08,2025-02-10 14:10:51,delivered
NPL-road-20250208-001,ORD-000737,2,VZL-RV3,1,日本通運,road,2025-02-08,2025-02-09 00:17:51,2025-02-08,2025-02-10 14:10:51,delivered
NPL-road-20250208-001,ORD-000737,3,FIT-GR3,1,日本通運,road,2025-02-08,2025-02-09 00:17:51,2025-02-08,2025-02-10 14:10:51,delivered
YML-sea-20250225-001,ORD-000738,2,FIT-GR3,1,ヤマトロジスティクス,sea,2025-02-25,2025-02-25 19:06:16,2025-02-25,2025-03-02 05:52:16,delayed
SEI-road-20250220-001,ORD-000738,1,FRD-GB5,1,西濃運輸,road,2025-02-20,2025-02-20 20:38:16,2025-02-20,2025-02-22 04:58:16,delivered
SEI-road-20250220-001,ORD-000738,2,FIT-GR3,1,西濃運輸,road,2025-02-20,2025-02-20 20:38:16,2025-02-20,2025-02-22 04:58:16,delivered
HNT-sea-20250215-001,ORD-000739,1,ZRV-RZ3,1,ホンダトランスポート,sea,2025-02-15,2025-02-15 20:07:34,2025-02-15,2025-02-18 04:19:34,delivered
NPL-air-20250212-001,ORD-000739,1,ZRV-RZ3,1,日本通運,air,2025-02-12,2025-02-12 22:37:34,2025-02-12,2025-02-18 13:55:34,delivered
HNL-air-20250220-001,ORD-000740,1,FRD-GB5,10,ホンダロジスティクス,air,2025-02-20,2025-02-21 04:06:28,2025-02-20,2025-02-25 15:29:28,delayed
